식품코드,식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명,원산지국코드,수입여부,데이터생성방법명,원산지국명,원산지역명
R211-009072801-1217,"가자미류_기름가자미_수컷,육_생것_경주_9월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,감포
R211-009072801-1132,"가자미류_기름가자미_수컷,육_생것_속초_2월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,속초
R211-009072801-1220,"가자미류_기름가자미_수컷,육_생것_포항_12월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009072801-1209,"가자미류_기름가자미_수컷,육_생것_포항_1월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009072801-1211,"가자미류_기름가자미_수컷,육_생것_포항_3월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009072801-1212,"가자미류_기름가자미_수컷,육_생것_포항_4월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009072801-1213,"가자미류_기름가자미_수컷,육_생것_포항_5월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009072801-1214,"가자미류_기름가자미_수컷,육_생것_포항_6월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009072801-1215,"가자미류_기름가자미_수컷,육_생것_포항_7월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090728,"수컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009074305-1211,가자미류_기름가자미_알_반정도 말린것_포항_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090743,알,5,반정도 말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009074301-1221,가자미류_기름가자미_알_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090743,알,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071901-0001,"가자미류_기름가자미_암컷,알_생것_대표_1월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090719,"암컷,알",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-009071601-1218,"가자미류_기름가자미_암컷,육_생것_경주_10월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,감포
R211-009071601-1215,"가자미류_기름가자미_암컷,육_생것_경주_7월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,감포
R211-009071601-1219,"가자미류_기름가자미_암컷,육_생것_포항_11월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1220,"가자미류_기름가자미_암컷,육_생것_포항_12월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1209,"가자미류_기름가자미_암컷,육_생것_포항_1월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1210,"가자미류_기름가자미_암컷,육_생것_포항_2월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1211,"가자미류_기름가자미_암컷,육_생것_포항_3월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1212,"가자미류_기름가자미_암컷,육_생것_포항_4월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1213,"가자미류_기름가자미_암컷,육_생것_포항_5월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1214,"가자미류_기름가자미_암컷,육_생것_포항_6월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1216,"가자미류_기름가자미_암컷,육_생것_포항_8월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009071601-1217,"가자미류_기름가자미_암컷,육_생것_포항_9월",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090716,"암컷,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009074002-1200,가자미류_기름가자미_육_말린것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090740,육,2,말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-009074001-1266,가자미류_기름가자미_육_생것_강릉_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,강릉
R211-009074001-0008,가자미류_기름가자미_육_생것_대표_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-009074001-1678,가자미류_기름가자미_육_생것_동해EEZ_2월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,동해EEZ
R211-009074001-0757,가자미류_기름가자미_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-009074001-1221,가자미류_기름가자미_육_생것_포항_평균(반건조),원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009074049-0896,가자미류_기름가자미_육_찐것_남해_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100907,기름가자미,110090740,육,49,찐것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,남해
R211-009204001-1266,가자미류_눈가자미_육_생것_강릉_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100920,눈가자미,110092040,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,강릉
R211-009224002-1200,가자미류_돌가자미_육_말린것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100922,돌가자미,110092240,육,2,말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-009224001-0396,가자미류_돌가자미_육_생것_인천_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100922,돌가자미,110092240,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,인천
R211-009134001-0887,가자미류_문치가자미_육_생것_남해_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100913,문치가자미,110091340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,남해
R211-009244001-0757,가자미류_문치가자미_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100924,문치가자미,110092440,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-009244001-0759,가자미류_문치가자미_육_생것_여수_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100924,문치가자미,110092440,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-009264001-0757,가자미류_물가자미_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100926,물가자미,110092640,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-009284001-0396,가자미류_범가자미_육_생것_인천_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100928,범가자미,110092840,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,인천
R211-009214001-0000,가자미류_용가자미_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100921,용가자미,110092140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-009214001-1200,가자미류_용가자미_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100921,용가자미,110092140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-009214001-0396,가자미류_용가자미_육_생것_인천_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100921,용가자미,110092140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,인천
R211-009254001-1200,가자미류_줄가자미_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100925,줄가자미,110092540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-009254001-0757,가자미류_줄가자미_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100925,줄가자미,110092540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-009274305-1211,가자미류_참가자미_알_반정도 말린것_포항_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100927,참가자미,110092743,알,5,반정도 말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-009274301-1221,가자미류_참가자미_알_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11009,가자미류,1100927,참가자미,110092743,알,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
