식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명
미나리_물미나리_생것,원재료성 식품,1,식물성,6,채소류,6077,미나리,607703,물미나리,60770300,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
미나리_물미나리_데친것,원재료성 식품,1,식물성,6,채소류,6077,미나리,607703,물미나리,60770300,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
미나리_물미나리_잎_생것,원재료성 식품,1,식물성,6,채소류,6077,미나리,607703,물미나리,60770378,잎,1,생것,1,농촌진흥청(국가표준식품성분표)
미나리_물미나리_줄기_생것,원재료성 식품,1,식물성,6,채소류,6077,미나리,607703,물미나리,60770379,줄기,1,생것,1,농촌진흥청(국가표준식품성분표)
민들레_생것,원재료성 식품,1,식물성,6,채소류,6078,민들레,607800,해당없음,60780000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
민들레_데친것,원재료성 식품,1,식물성,6,채소류,6078,민들레,607800,해당없음,60780000,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
바셀라_생것,원재료성 식품,1,식물성,6,채소류,6079,바셀라,607900,해당없음,60790000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
바셀라_데친것,원재료성 식품,1,식물성,6,채소류,6079,바셀라,607900,해당없음,60790000,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
바질_잎_생것,원재료성 식품,1,식물성,6,채소류,6080,바질,608000,해당없음,60800078,잎,1,생것,1,농촌진흥청(국가표준식품성분표)
바질_잎_데친것,원재료성 식품,1,식물성,6,채소류,6080,바질,608000,해당없음,60800078,잎,47,데친것,1,농촌진흥청(국가표준식품성분표)
박_씨 포함_생것,원재료성 식품,1,식물성,6,채소류,6081,박,608100,해당없음,60810074,씨 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
박_과육_생것,원재료성 식품,1,식물성,6,채소류,6081,박,608100,해당없음,60810086,과육,1,생것,1,농촌진흥청(국가표준식품성분표)
박고지_말린것,원재료성 식품,1,식물성,6,채소류,6082,박고지,608200,해당없음,60820000,해당없음,2,말린것,1,농촌진흥청(국가표준식품성분표)
박쥐나무_잎_생것,원재료성 식품,1,식물성,6,채소류,6083,박쥐나무,608300,해당없음,60830078,잎,1,생것,1,농촌진흥청(국가표준식품성분표)
방가지똥_생것,원재료성 식품,1,식물성,6,채소류,6085,방가지똥,608500,해당없음,60850000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
방울다다기양배추_생것,원재료성 식품,1,식물성,6,채소류,6086,방울다다기양배추,608600,해당없음,60860000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
방울다다기양배추_데친것,원재료성 식품,1,식물성,6,채소류,6086,방울다다기양배추,608600,해당없음,60860000,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
배추_생것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
배추_소금에 절인것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870000,해당없음,19,소금에 절인것,1,농촌진흥청(국가표준식품성분표)
배추_삶은것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870000,해당없음,46,삶은것,1,농촌진흥청(국가표준식품성분표)
배추_ 데친것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870000,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
배추_봄 재배_생것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870032,봄 재배,1,생것,1,농촌진흥청(국가표준식품성분표)
배추_봄 재배_소금에 절인것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870032,봄 재배,19,소금에 절인것,1,농촌진흥청(국가표준식품성분표)
배추_봄 재배_삶은것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870032,봄 재배,46,삶은것,1,농촌진흥청(국가표준식품성분표)
배추_여름 재배_생것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870033,여름 재배,1,생것,1,농촌진흥청(국가표준식품성분표)
배추_여름 재배_소금에 절인것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870033,여름 재배,19,소금에 절인것,1,농촌진흥청(국가표준식품성분표)
배추_여름 재배_삶은것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870033,여름 재배,46,삶은것,1,농촌진흥청(국가표준식품성분표)
배추_가을 재배_생것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870034,가을 재배,1,생것,1,농촌진흥청(국가표준식품성분표)
배추_가을 재배_소금에 절인것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870034,가을 재배,19,소금에 절인것,1,농촌진흥청(국가표준식품성분표)
배추_가을 재배_삶은것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870034,가을 재배,46,삶은것,1,농촌진흥청(국가표준식품성분표)
배추_잎_말린것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870078,잎,2,말린것,1,농촌진흥청(국가표준식품성분표)
배추_잎_말린것을 삶은것,원재료성 식품,1,식물성,6,채소류,6087,배추,608700,해당없음,60870078,잎,83,말린것을 삶은것,1,농촌진흥청(국가표준식품성분표)
배추_봄동_생것,원재료성 식품,1,식물성,6,채소류,6087,배추,608703,봄동,60870300,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
배추_봄동_데친것,원재료성 식품,1,식물성,6,채소류,6087,배추,608703,봄동,60870300,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
배추_유기재배_생것,원재료성 식품,1,식물성,6,채소류,6087,배추,608707,유기재배,60870700,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
백모근_뿌리_말린것,원재료성 식품,1,식물성,6,채소류,6088,백모근,608800,해당없음,60880076,뿌리,2,말린것,1,농촌진흥청(국가표준식품성분표)
부지갱이(섬쑥부쟁이)_생것,원재료성 식품,1,식물성,6,채소류,6090,부지갱이(섬쑥부쟁이),609000,해당없음,60900000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
부지갱이(섬쑥부쟁이)_말린것,원재료성 식품,1,식물성,6,채소류,6090,부지갱이(섬쑥부쟁이),609000,해당없음,60900000,해당없음,2,말린것,1,농촌진흥청(국가표준식품성분표)
부지갱이(섬쑥부쟁이)_삶아서 말린것,원재료성 식품,1,식물성,6,채소류,6090,부지갱이(섬쑥부쟁이),609000,해당없음,60900000,해당없음,4,삶아서 말린것,1,농촌진흥청(국가표준식품성분표)
부지갱이(섬쑥부쟁이)_데친것,원재료성 식품,1,식물성,6,채소류,6090,부지갱이(섬쑥부쟁이),609000,해당없음,60900000,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
부지갱이(섬쑥부쟁이)_삶아서 말린것을 삶은것,원재료성 식품,1,식물성,6,채소류,6090,부지갱이(섬쑥부쟁이),609000,해당없음,60900000,해당없음,85,삶아서 말린것을 삶은것,1,농촌진흥청(국가표준식품성분표)
부추_두메부추_생것,원재료성 식품,1,식물성,6,채소류,6091,부추,609101,두메부추,60910100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
부추_산부추_생것,원재료성 식품,1,식물성,6,채소류,6091,부추,609102,산부추,60910200,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
부추_재래종_생것,원재료성 식품,1,식물성,6,채소류,6091,부추,609104,재래종,60910400,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
부추_재래종_데친것,원재료성 식품,1,식물성,6,채소류,6091,부추,609104,재래종,60910400,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
부추_호부추_생것,원재료성 식품,1,식물성,6,채소류,6091,부추,609105,호부추,60910500,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
부추_호부추_데친것,원재료성 식품,1,식물성,6,채소류,6091,부추,609105,호부추,60910500,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
브로콜리_생것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
브로콜리_분말화한것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920000,해당없음,6,분말화한것,1,농촌진흥청(국가표준식품성분표)
브로콜리_삶은것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920000,해당없음,46,삶은것,1,농촌진흥청(국가표준식품성분표)
브로콜리_데친것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920000,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
브로콜리_싹_생것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920027,싹,1,생것,1,농촌진흥청(국가표준식품성분표)
브로콜리_잎_생것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920078,잎,1,생것,1,농촌진흥청(국가표준식품성분표)
브로콜리_잎_말린것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920078,잎,2,말린것,1,농촌진흥청(국가표준식품성분표)
브로콜리_잎_삶아서 말린것,원재료성 식품,1,식물성,6,채소류,6092,브로콜리,609200,해당없음,60920078,잎,4,삶아서 말린것,1,농촌진흥청(국가표준식품성분표)
비름_생것,원재료성 식품,1,식물성,6,채소류,6093,비름,609300,해당없음,60930000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
비름_데친것,원재료성 식품,1,식물성,6,채소류,6093,비름,609300,해당없음,60930000,해당없음,47,데친것,1,농촌진흥청(국가표준식품성분표)
비타민채(다채)_생것,원재료성 식품,1,식물성,6,채소류,6094,비타민채(다채),609400,해당없음,60940000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
비타민채(다채)_어린잎_생것,원재료성 식품,1,식물성,6,채소류,6094,비타민채(다채),609400,해당없음,60940038,어린잎,1,생것,1,농촌진흥청(국가표준식품성분표)
비트_어린잎_생것,원재료성 식품,1,식물성,6,채소류,6095,비트,609500,해당없음,60950038,어린잎,1,생것,1,농촌진흥청(국가표준식품성분표)
비트_뿌리_생것,원재료성 식품,1,식물성,6,채소류,6095,비트,609500,해당없음,60950076,뿌리,1,생것,1,농촌진흥청(국가표준식품성분표)
비트_뿌리_데친것,원재료성 식품,1,식물성,6,채소류,6095,비트,609500,해당없음,60950076,뿌리,47,데친것,1,농촌진흥청(국가표준식품성분표)
비트_잎_생것,원재료성 식품,1,식물성,6,채소류,6095,비트,609500,해당없음,60950078,잎,1,생것,1,농촌진흥청(국가표준식품성분표)
비트_잎_데친것,원재료성 식품,1,식물성,6,채소류,6095,비트,609500,해당없음,60950078,잎,47,데친것,1,농촌진흥청(국가표준식품성분표)
사탕수수_생것,원재료성 식품,1,식물성,6,채소류,6097,사탕수수,609700,해당없음,60970000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
산마늘(명이나물)_잎줄기_생것,원재료성 식품,1,식물성,6,채소류,6098,산마늘(명이나물),609800,해당없음,60980028,잎줄기,1,생것,1,농촌진흥청(국가표준식품성분표)
산마늘(명이나물)_잎줄기_데친것,원재료성 식품,1,식물성,6,채소류,6098,산마늘(명이나물),609800,해당없음,60980028,잎줄기,47,데친것,1,농촌진흥청(국가표준식품성분표)
삼나물_말린것,원재료성 식품,1,식물성,6,채소류,6099,삼나물,609900,해당없음,60990000,해당없음,2,말린것,1,농촌진흥청(국가표준식품성분표)
생강_뿌리줄기_생것,원재료성 식품,1,식물성,6,채소류,6101,생강,610100,해당없음,61010025,뿌리줄기,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_뚝섬적축면_적상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610102,뚝섬적축면,61010237,적상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_로메인_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610103,로메인,61010337,적상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_로메인_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610103,로메인,61010336,청상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_롤로로사_적상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610104,롤로로사,61010437,적상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_아담_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610105,아담,61010536,청상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_아시아아이스퀸(청코스)_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610106,아시아아이스퀸(청코스),61010636,청상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_유레이크_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610107,유레이크,61010736,청상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_적하계_적상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610110,적하계,61011037,적상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_천상_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610111,천상,61011136,청상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_풍성_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610112,풍성,61011236,청상추,1,생것,1,농촌진흥청(국가표준식품성분표)
상추_완전결구상추(양상추)_청상추_생것,원재료성 식품,1,식물성,6,채소류,6101,상추,610114,완전결구상추(양상추),61011436,청상추,1,생것,1,농촌진흥청(국가표준식품성분표)
